2024-06-06 19:32:41 INFO  PesticideSystemLogger - Pesticide System Initialized
2024-06-06 21:14:30 INFO  PesticideSystemLogger - Plant: Lettuce at position (1, 0) healed by 10 points, new health: 18
2024-06-06 21:14:30 INFO  PesticideSystemLogger - Plant: Pine at position (1, 1) healed by 10 points, new health: 90
2024-06-06 21:14:30 INFO  PesticideSystemLogger - Plant: Jasmine at position (3, 2) healed by 10 points, new health: 34
2024-06-06 21:14:30 INFO  PesticideSystemLogger - Plant: Maple at position (4, 3) healed by 10 points, new health: 66
2024-06-06 21:14:34 INFO  PesticideSystemLogger - Plant: Lettuce at position (0, 3) updated to new health stage: 0, image updated to smallVegetable.png
2024-06-06 21:14:34 INFO  PesticideSystemLogger - Rat has successfully damaged the plant Lettuce at position (0, 3). Old health: 20. New health: 16
2024-06-06 21:14:34 INFO  PesticideSystemLogger - Pesticide system applied Rat to Lettuce at position (0, 3)
2024-06-06 21:14:34 INFO  PesticideSystemLogger - Plant: Lettuce at position (0, 3) healed by 2 points, new health: 18
2024-06-06 21:14:34 INFO  PesticideSystemLogger - Rat has successfully damaged the plant Lettuce at position (1, 0). Old health: 18. New health: 14
2024-06-06 21:14:34 INFO  PesticideSystemLogger - Pesticide system applied Rat to Lettuce at position (1, 0)
2024-06-06 21:14:34 INFO  PesticideSystemLogger - Plant: Lettuce at position (1, 0) healed by 2 points, new health: 16
2024-06-06 21:14:40 INFO  PesticideSystemLogger - Plant: Rose at position (0, 0) healed by 10 points, new health: 59
2024-06-06 21:14:40 INFO  PesticideSystemLogger - Plant: Oak at position (0, 1) healed by 10 points, new health: 66
2024-06-06 21:14:40 INFO  PesticideSystemLogger - Plant: Lettuce at position (0, 3) health stage changed to 1, updated image to mediumLettuce.png
2024-06-06 21:14:40 INFO  PesticideSystemLogger - Plant: Lettuce at position (0, 3) healed by 10 points, new health: 28
2024-06-06 21:14:40 INFO  PesticideSystemLogger - Plant: Lettuce at position (1, 0) health stage changed to 1, updated image to mediumLettuce.png
2024-06-06 21:14:40 INFO  PesticideSystemLogger - Plant: Lettuce at position (1, 0) healed by 10 points, new health: 26
2024-06-06 21:14:40 INFO  PesticideSystemLogger - Plant: Pine at position (1, 1) healed by 10 points, new health: 100
2024-06-06 21:14:40 INFO  PesticideSystemLogger - Plant: Jasmine at position (3, 2) health stage changed to 1, updated image to mediumJasmine.png
2024-06-06 21:14:40 INFO  PesticideSystemLogger - Plant: Jasmine at position (3, 2) healed by 10 points, new health: 44
2024-06-06 21:14:40 INFO  PesticideSystemLogger - Plant: Tomato at position (3, 3) healed by 10 points, new health: 40
2024-06-06 21:14:40 INFO  PesticideSystemLogger - Plant: Maple at position (4, 3) healed by 10 points, new health: 76
2024-06-06 21:14:46 INFO  PesticideSystemLogger - Rat attempted to damage the plant Lettuce at position (0, 3) but missed.
2024-06-06 21:14:46 INFO  PesticideSystemLogger - Pesticide system applied Rat to Lettuce at position (0, 3)
2024-06-06 21:14:46 INFO  PesticideSystemLogger - Plant: Lettuce at position (0, 3) health stage changed to 2, updated image to largeLettuce.png
2024-06-06 21:14:46 INFO  PesticideSystemLogger - Plant: Lettuce at position (0, 3) healed by 2 points, new health: 30
2024-06-06 21:14:46 INFO  PesticideSystemLogger - Rat has successfully damaged the plant Lettuce at position (1, 0). Old health: 26. New health: 22
2024-06-06 21:14:46 INFO  PesticideSystemLogger - Pesticide system applied Rat to Lettuce at position (1, 0)
2024-06-06 21:14:46 INFO  PesticideSystemLogger - Plant: Lettuce at position (1, 0) healed by 2 points, new health: 24
2024-06-06 21:14:50 INFO  PesticideSystemLogger - Plant: Rose at position (0, 0) healed by 10 points, new health: 69
2024-06-06 21:14:50 INFO  PesticideSystemLogger - Plant: Oak at position (0, 1) healed by 10 points, new health: 76
2024-06-06 21:14:50 INFO  PesticideSystemLogger - Plant: Lettuce at position (0, 3) healed by 10 points, new health: 30
2024-06-06 21:14:50 INFO  PesticideSystemLogger - Plant: Lettuce at position (1, 0) health stage changed to 2, updated image to largeLettuce.png
2024-06-06 21:14:50 INFO  PesticideSystemLogger - Plant: Lettuce at position (1, 0) healed by 10 points, new health: 30
2024-06-06 21:14:50 INFO  PesticideSystemLogger - Plant: Pine at position (1, 1) healed by 10 points, new health: 110
2024-06-06 21:14:50 INFO  PesticideSystemLogger - Plant: Jasmine at position (3, 2) healed by 10 points, new health: 54
2024-06-06 21:14:50 INFO  PesticideSystemLogger - Plant: Tomato at position (3, 3) healed by 10 points, new health: 50
2024-06-06 21:14:50 INFO  PesticideSystemLogger - Plant: Maple at position (4, 3) healed by 10 points, new health: 86
2024-06-06 21:14:52 INFO  PesticideSystemLogger - Aphid has successfully damaged the plant Rose at position (0, 0). Old health: 69. New health: 65
2024-06-06 21:14:52 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Rose at position (0, 0)
2024-06-06 21:14:52 INFO  PesticideSystemLogger - Plant: Rose at position (0, 0) healed by 2 points, new health: 67
2024-06-06 21:14:52 INFO  PesticideSystemLogger - Aphid has successfully damaged the plant Oak at position (0, 1). Old health: 76. New health: 72
2024-06-06 21:14:52 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Oak at position (0, 1)
2024-06-06 21:14:52 INFO  PesticideSystemLogger - Plant: Oak at position (0, 1) healed by 2 points, new health: 74
2024-06-06 21:14:52 INFO  PesticideSystemLogger - Plant: Lettuce at position (0, 3) updated to new health stage: 1, image updated to mediumLettuce.png
2024-06-06 21:14:52 INFO  PesticideSystemLogger - Aphid has successfully damaged the plant Lettuce at position (0, 3). Old health: 30. New health: 26
2024-06-06 21:14:52 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Lettuce at position (0, 3)
2024-06-06 21:14:52 INFO  PesticideSystemLogger - Plant: Lettuce at position (0, 3) healed by 2 points, new health: 28
2024-06-06 21:14:52 INFO  PesticideSystemLogger - Plant: Lettuce at position (1, 0) updated to new health stage: 1, image updated to mediumLettuce.png
2024-06-06 21:14:52 INFO  PesticideSystemLogger - Aphid has successfully damaged the plant Lettuce at position (1, 0). Old health: 30. New health: 26
2024-06-06 21:14:52 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Lettuce at position (1, 0)
2024-06-06 21:14:52 INFO  PesticideSystemLogger - Plant: Lettuce at position (1, 0) healed by 2 points, new health: 28
2024-06-06 21:14:52 INFO  PesticideSystemLogger - Aphid has successfully damaged the plant Jasmine at position (3, 2). Old health: 54. New health: 50
2024-06-06 21:14:52 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Jasmine at position (3, 2)
2024-06-06 21:14:52 INFO  PesticideSystemLogger - Plant: Jasmine at position (3, 2) healed by 2 points, new health: 52
2024-06-06 21:14:52 INFO  PesticideSystemLogger - Aphid has successfully damaged the plant Tomato at position (3, 3). Old health: 50. New health: 46
2024-06-06 21:14:52 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Tomato at position (3, 3)
2024-06-06 21:14:52 INFO  PesticideSystemLogger - Plant: Tomato at position (3, 3) healed by 2 points, new health: 48
2024-06-06 21:14:52 INFO  PesticideSystemLogger - Aphid has successfully damaged the plant Maple at position (4, 3). Old health: 86. New health: 82
2024-06-06 21:14:52 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Maple at position (4, 3)
2024-06-06 21:14:52 INFO  PesticideSystemLogger - Plant: Maple at position (4, 3) healed by 2 points, new health: 84
2024-06-06 21:14:58 INFO  PesticideSystemLogger - Aphid has successfully damaged the plant Rose at position (0, 0). Old health: 67. New health: 63
2024-06-06 21:14:58 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Rose at position (0, 0)
2024-06-06 21:14:58 INFO  PesticideSystemLogger - Plant: Rose at position (0, 0) healed by 2 points, new health: 65
2024-06-06 21:14:58 INFO  PesticideSystemLogger - Aphid has successfully damaged the plant Oak at position (0, 1). Old health: 74. New health: 70
2024-06-06 21:14:58 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Oak at position (0, 1)
2024-06-06 21:14:58 INFO  PesticideSystemLogger - Plant: Oak at position (0, 1) healed by 2 points, new health: 72
2024-06-06 21:14:58 INFO  PesticideSystemLogger - Aphid has successfully damaged the plant Lettuce at position (0, 3). Old health: 28. New health: 24
2024-06-06 21:14:58 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Lettuce at position (0, 3)
2024-06-06 21:14:58 INFO  PesticideSystemLogger - Plant: Lettuce at position (0, 3) healed by 2 points, new health: 26
2024-06-06 21:14:58 INFO  PesticideSystemLogger - Aphid has successfully damaged the plant Lettuce at position (1, 0). Old health: 28. New health: 24
2024-06-06 21:14:58 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Lettuce at position (1, 0)
2024-06-06 21:14:58 INFO  PesticideSystemLogger - Plant: Lettuce at position (1, 0) healed by 2 points, new health: 26
2024-06-06 21:14:58 INFO  PesticideSystemLogger - Aphid has successfully damaged the plant Jasmine at position (3, 2). Old health: 52. New health: 48
2024-06-06 21:14:58 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Jasmine at position (3, 2)
2024-06-06 21:14:58 INFO  PesticideSystemLogger - Plant: Jasmine at position (3, 2) healed by 2 points, new health: 50
2024-06-06 21:14:58 INFO  PesticideSystemLogger - Aphid has successfully damaged the plant Tomato at position (3, 3). Old health: 48. New health: 44
2024-06-06 21:14:58 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Tomato at position (3, 3)
2024-06-06 21:14:58 INFO  PesticideSystemLogger - Plant: Tomato at position (3, 3) healed by 2 points, new health: 46
2024-06-06 21:14:58 INFO  PesticideSystemLogger - Aphid has successfully damaged the plant Maple at position (4, 3). Old health: 84. New health: 80
2024-06-06 21:14:58 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Maple at position (4, 3)
2024-06-06 21:14:58 INFO  PesticideSystemLogger - Plant: Maple at position (4, 3) healed by 2 points, new health: 82
2024-06-06 21:15:00 INFO  PesticideSystemLogger - Plant: Rose at position (0, 0) health stage changed to 1, updated image to mediumRose.png
2024-06-06 21:15:00 INFO  PesticideSystemLogger - Plant: Rose at position (0, 0) healed by 10 points, new health: 75
2024-06-06 21:15:00 INFO  PesticideSystemLogger - Plant: Oak at position (0, 1) healed by 10 points, new health: 82
2024-06-06 21:15:00 INFO  PesticideSystemLogger - Plant: Lettuce at position (0, 3) health stage changed to 2, updated image to largeLettuce.png
2024-06-06 21:15:00 INFO  PesticideSystemLogger - Plant: Lettuce at position (0, 3) healed by 10 points, new health: 30
2024-06-06 21:15:00 INFO  PesticideSystemLogger - Plant: Lettuce at position (1, 0) health stage changed to 2, updated image to largeLettuce.png
2024-06-06 21:15:00 INFO  PesticideSystemLogger - Plant: Lettuce at position (1, 0) healed by 10 points, new health: 30
2024-06-06 21:15:00 INFO  PesticideSystemLogger - Plant: Pine at position (1, 1) healed by 10 points, new health: 120
2024-06-06 21:15:00 INFO  PesticideSystemLogger - Plant: Jasmine at position (3, 2) health stage changed to 2, updated image to largeJasmine.png
2024-06-06 21:15:00 INFO  PesticideSystemLogger - Plant: Jasmine at position (3, 2) healed by 10 points, new health: 60
2024-06-06 21:15:00 INFO  PesticideSystemLogger - Plant: Tomato at position (3, 3) healed by 10 points, new health: 56
2024-06-06 21:15:00 INFO  PesticideSystemLogger - Plant: Maple at position (4, 3) healed by 10 points, new health: 92
2024-06-06 21:20:18 INFO  PesticideSystemLogger - Pesticide System Initialized
2024-06-06 21:20:24 INFO  PesticideSystemLogger - Aphid attempted to damage the plant Maple at position (0, 3) but missed.
2024-06-06 21:20:24 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Maple at position (0, 3)
2024-06-06 21:20:24 INFO  PesticideSystemLogger - Plant: Maple at position (0, 3) healed by 2 points, new health: 52
2024-06-06 21:20:28 INFO  PesticideSystemLogger - Plant: Maple at position (0, 3) healed by 6 points, new health: 58
2024-06-06 21:20:28 INFO  PesticideSystemLogger - Plant: Sunflower at position (2, 1) healed by 6 points, new health: 31
2024-06-06 21:20:28 INFO  PesticideSystemLogger - Plant: Tomato at position (2, 2) healed by 6 points, new health: 36
2024-06-06 21:20:28 INFO  PesticideSystemLogger - Plant: Pine at position (3, 0) healed by 6 points, new health: 76
2024-06-06 21:20:28 INFO  PesticideSystemLogger - Plant: Lettuce at position (3, 4) healed by 6 points, new health: 16
2024-06-06 21:20:28 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 3) healed by 6 points, new health: 26
2024-06-06 21:20:30 INFO  PesticideSystemLogger - Locust has successfully damaged the plant Pine at position (3, 0). Old health: 76. New health: 72
2024-06-06 21:20:30 INFO  PesticideSystemLogger - Pesticide system applied Locust to Pine at position (3, 0)
2024-06-06 21:20:30 INFO  PesticideSystemLogger - Plant: Pine at position (3, 0) healed by 2 points, new health: 74
2024-06-06 21:20:36 INFO  PesticideSystemLogger - Rat has successfully damaged the plant Lettuce at position (3, 4). Old health: 16. New health: 12
2024-06-06 21:20:36 INFO  PesticideSystemLogger - Pesticide system applied Rat to Lettuce at position (3, 4)
2024-06-06 21:20:36 INFO  PesticideSystemLogger - Plant: Lettuce at position (3, 4) healed by 2 points, new health: 14
2024-06-06 21:20:36 INFO  PesticideSystemLogger - Rat has successfully damaged the plant Carrot at position (4, 3). Old health: 26. New health: 22
2024-06-06 21:20:36 INFO  PesticideSystemLogger - Pesticide system applied Rat to Carrot at position (4, 3)
2024-06-06 21:20:36 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 3) healed by 2 points, new health: 24
2024-06-06 21:20:38 INFO  PesticideSystemLogger - Plant: Maple at position (0, 3) healed by 6 points, new health: 64
2024-06-06 21:20:38 INFO  PesticideSystemLogger - Plant: Sunflower at position (2, 1) healed by 6 points, new health: 37
2024-06-06 21:20:38 INFO  PesticideSystemLogger - Plant: Tomato at position (2, 2) healed by 6 points, new health: 42
2024-06-06 21:20:38 INFO  PesticideSystemLogger - Plant: Pine at position (3, 0) healed by 6 points, new health: 80
2024-06-06 21:20:38 INFO  PesticideSystemLogger - Plant: Lettuce at position (3, 4) health stage changed to 1, updated image to mediumLettuce.png
2024-06-06 21:20:38 INFO  PesticideSystemLogger - Plant: Lettuce at position (3, 4) healed by 6 points, new health: 20
2024-06-06 21:20:38 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 3) healed by 6 points, new health: 30
2024-06-06 21:20:42 INFO  PesticideSystemLogger - Crow has successfully damaged the plant Sunflower at position (2, 1). Old health: 37. New health: 29
2024-06-06 21:20:42 INFO  PesticideSystemLogger - Pesticide system applied Crow to Sunflower at position (2, 1)
2024-06-06 21:20:42 INFO  PesticideSystemLogger - Plant: Sunflower at position (2, 1) healed by 4 points, new health: 33
2024-06-06 21:20:48 INFO  PesticideSystemLogger - Plant: Maple at position (0, 3) healed by 6 points, new health: 70
2024-06-06 21:20:48 INFO  PesticideSystemLogger - Plant: Sunflower at position (2, 1) healed by 6 points, new health: 39
2024-06-06 21:20:48 INFO  PesticideSystemLogger - Plant: Tomato at position (2, 2) healed by 6 points, new health: 48
2024-06-06 21:20:48 INFO  PesticideSystemLogger - Plant: Pine at position (3, 0) healed by 6 points, new health: 86
2024-06-06 21:20:48 INFO  PesticideSystemLogger - Plant: Lettuce at position (3, 4) healed by 6 points, new health: 26
2024-06-06 21:20:48 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 3) healed by 6 points, new health: 36
2024-06-06 21:20:48 INFO  PesticideSystemLogger - Aphid has successfully damaged the plant Maple at position (0, 3). Old health: 70. New health: 66
2024-06-06 21:20:48 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Maple at position (0, 3)
2024-06-06 21:20:48 INFO  PesticideSystemLogger - Plant: Maple at position (0, 3) healed by 2 points, new health: 68
2024-06-06 21:20:48 INFO  PesticideSystemLogger - Aphid attempted to damage the plant Tomato at position (2, 2) but missed.
2024-06-06 21:20:48 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Tomato at position (2, 2)
2024-06-06 21:20:48 INFO  PesticideSystemLogger - Plant: Tomato at position (2, 2) healed by 2 points, new health: 50
2024-06-06 21:20:48 INFO  PesticideSystemLogger - Aphid has successfully damaged the plant Lettuce at position (3, 4). Old health: 26. New health: 22
2024-06-06 21:20:48 INFO  PesticideSystemLogger - Pesticide system applied Aphids to Lettuce at position (3, 4)
2024-06-06 21:20:48 INFO  PesticideSystemLogger - Plant: Lettuce at position (3, 4) healed by 2 points, new health: 24
2024-06-06 21:20:54 INFO  PesticideSystemLogger - Rat has successfully damaged the plant Lettuce at position (3, 4). Old health: 24. New health: 20
2024-06-06 21:20:54 INFO  PesticideSystemLogger - Pesticide system applied Rat to Lettuce at position (3, 4)
2024-06-06 21:20:54 INFO  PesticideSystemLogger - Plant: Lettuce at position (3, 4) healed by 2 points, new health: 22
2024-06-06 21:20:54 INFO  PesticideSystemLogger - Rat has successfully damaged the plant Carrot at position (4, 3). Old health: 36. New health: 32
2024-06-06 21:20:54 INFO  PesticideSystemLogger - Pesticide system applied Rat to Carrot at position (4, 3)
2024-06-06 21:20:54 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 3) healed by 2 points, new health: 34
2024-06-06 21:20:58 INFO  PesticideSystemLogger - Plant: Maple at position (0, 3) healed by 6 points, new health: 74
2024-06-06 21:20:58 INFO  PesticideSystemLogger - Plant: Sunflower at position (2, 1) healed by 6 points, new health: 45
2024-06-06 21:20:58 INFO  PesticideSystemLogger - Plant: Tomato at position (2, 2) healed by 6 points, new health: 56
2024-06-06 21:20:58 INFO  PesticideSystemLogger - Plant: Pine at position (3, 0) healed by 6 points, new health: 92
2024-06-06 21:20:58 INFO  PesticideSystemLogger - Plant: Lettuce at position (3, 4) healed by 6 points, new health: 28
2024-06-06 21:20:58 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 3) health stage changed to 1, updated image to mediumCarrot.png
2024-06-06 21:20:58 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 3) healed by 6 points, new health: 40
2024-06-06 21:21:00 INFO  PesticideSystemLogger - Crow has successfully damaged the plant Sunflower at position (2, 1). Old health: 45. New health: 37
2024-06-06 21:21:00 INFO  PesticideSystemLogger - Pesticide system applied Crow to Sunflower at position (2, 1)
2024-06-06 21:21:00 INFO  PesticideSystemLogger - Plant: Sunflower at position (2, 1) healed by 4 points, new health: 41
2024-06-06 21:21:06 INFO  PesticideSystemLogger - Rat has successfully damaged the plant Lettuce at position (3, 4). Old health: 28. New health: 24
2024-06-06 21:21:06 INFO  PesticideSystemLogger - Pesticide system applied Rat to Lettuce at position (3, 4)
2024-06-06 21:21:06 INFO  PesticideSystemLogger - Plant: Lettuce at position (3, 4) healed by 2 points, new health: 26
2024-06-06 21:21:06 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 3) updated to new health stage: 0, image updated to smallCarrot.png
2024-06-06 21:21:06 INFO  PesticideSystemLogger - Rat has successfully damaged the plant Carrot at position (4, 3). Old health: 40. New health: 36
2024-06-06 21:21:06 INFO  PesticideSystemLogger - Pesticide system applied Rat to Carrot at position (4, 3)
2024-06-06 21:21:06 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 3) healed by 2 points, new health: 38
2024-06-06 21:21:08 INFO  PesticideSystemLogger - Plant: Maple at position (0, 3) healed by 6 points, new health: 80
2024-06-06 21:21:08 INFO  PesticideSystemLogger - Plant: Sunflower at position (2, 1) healed by 6 points, new health: 47
2024-06-06 21:21:08 INFO  PesticideSystemLogger - Plant: Tomato at position (2, 2) health stage changed to 1, updated image to mediumTomato.png
2024-06-06 21:21:08 INFO  PesticideSystemLogger - Plant: Tomato at position (2, 2) healed by 6 points, new health: 62
2024-06-06 21:21:08 INFO  PesticideSystemLogger - Plant: Pine at position (3, 0) healed by 6 points, new health: 98
2024-06-06 21:21:08 INFO  PesticideSystemLogger - Plant: Lettuce at position (3, 4) health stage changed to 2, updated image to largeLettuce.png
2024-06-06 21:21:08 INFO  PesticideSystemLogger - Plant: Lettuce at position (3, 4) healed by 6 points, new health: 30
2024-06-06 21:21:08 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 3) health stage changed to 1, updated image to mediumCarrot.png
2024-06-06 21:21:08 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 3) healed by 6 points, new health: 44
2024-06-06 21:21:12 INFO  PesticideSystemLogger - Locust has successfully damaged the plant Pine at position (3, 0). Old health: 98. New health: 94
2024-06-06 21:21:12 INFO  PesticideSystemLogger - Pesticide system applied Locust to Pine at position (3, 0)
2024-06-06 21:21:12 INFO  PesticideSystemLogger - Plant: Pine at position (3, 0) healed by 2 points, new health: 96
2024-06-06 21:21:18 INFO  PesticideSystemLogger - Plant: Maple at position (0, 3) healed by 6 points, new health: 86
2024-06-06 21:21:18 INFO  PesticideSystemLogger - Plant: Sunflower at position (2, 1) health stage changed to 1, updated image to mediumSunflower.png
2024-06-06 21:21:18 INFO  PesticideSystemLogger - Plant: Sunflower at position (2, 1) healed by 6 points, new health: 53
2024-06-06 21:21:18 INFO  PesticideSystemLogger - Plant: Tomato at position (2, 2) healed by 6 points, new health: 68
2024-06-06 21:21:18 INFO  PesticideSystemLogger - Plant: Pine at position (3, 0) healed by 6 points, new health: 102
2024-06-06 21:21:18 INFO  PesticideSystemLogger - Plant: Lettuce at position (3, 4) healed by 6 points, new health: 30
2024-06-06 21:21:18 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 3) healed by 6 points, new health: 50
2024-06-06 21:21:18 INFO  PesticideSystemLogger - Plant: Lettuce at position (3, 4) updated to new health stage: 1, image updated to mediumLettuce.png
2024-06-06 21:21:18 INFO  PesticideSystemLogger - Slug has successfully damaged the plant Lettuce at position (3, 4). Old health: 30. New health: 22
2024-06-06 21:21:18 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Lettuce at position (3, 4)
2024-06-06 21:21:18 INFO  PesticideSystemLogger - Plant: Lettuce at position (3, 4) healed by 4 points, new health: 26
2024-06-06 21:21:18 INFO  PesticideSystemLogger - Slug has successfully damaged the plant Carrot at position (4, 3). Old health: 50. New health: 42
2024-06-06 21:21:18 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (4, 3)
2024-06-06 21:21:18 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 3) healed by 4 points, new health: 46
2024-06-06 21:21:24 INFO  PesticideSystemLogger - Plant: Lettuce at position (3, 4) updated to new health stage: 0, image updated to smallVegetable.png
2024-06-06 21:21:24 INFO  PesticideSystemLogger - Slug has successfully damaged the plant Lettuce at position (3, 4). Old health: 26. New health: 18
2024-06-06 21:21:24 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Lettuce at position (3, 4)
2024-06-06 21:21:24 INFO  PesticideSystemLogger - Plant: Lettuce at position (3, 4) health stage changed to 1, updated image to mediumLettuce.png
2024-06-06 21:21:24 INFO  PesticideSystemLogger - Plant: Lettuce at position (3, 4) healed by 4 points, new health: 22
2024-06-06 21:21:24 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 3) updated to new health stage: 0, image updated to smallCarrot.png
2024-06-06 21:21:24 INFO  PesticideSystemLogger - Slug has successfully damaged the plant Carrot at position (4, 3). Old health: 46. New health: 38
2024-06-06 21:21:24 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (4, 3)
2024-06-06 21:21:24 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 3) health stage changed to 1, updated image to mediumCarrot.png
2024-06-06 21:21:24 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 3) healed by 4 points, new health: 42
2024-06-06 21:21:28 INFO  PesticideSystemLogger - Plant: Maple at position (0, 3) healed by 6 points, new health: 92
2024-06-06 21:21:28 INFO  PesticideSystemLogger - Plant: Sunflower at position (2, 1) healed by 6 points, new health: 59
2024-06-06 21:21:28 INFO  PesticideSystemLogger - Plant: Tomato at position (2, 2) healed by 6 points, new health: 74
2024-06-06 21:21:28 INFO  PesticideSystemLogger - Plant: Pine at position (3, 0) healed by 6 points, new health: 108
2024-06-06 21:21:28 INFO  PesticideSystemLogger - Plant: Lettuce at position (3, 4) healed by 6 points, new health: 28
2024-06-06 21:21:28 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 3) healed by 6 points, new health: 48
2024-06-06 21:21:30 INFO  PesticideSystemLogger - Slug has successfully damaged the plant Lettuce at position (3, 4). Old health: 28. New health: 20
2024-06-06 21:21:30 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Lettuce at position (3, 4)
2024-06-06 21:21:30 INFO  PesticideSystemLogger - Plant: Lettuce at position (3, 4) healed by 4 points, new health: 24
2024-06-06 21:21:30 INFO  PesticideSystemLogger - Slug has successfully damaged the plant Carrot at position (4, 3). Old health: 48. New health: 40
2024-06-06 21:21:30 INFO  PesticideSystemLogger - Pesticide system applied Slugs to Carrot at position (4, 3)
2024-06-06 21:21:30 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 3) healed by 4 points, new health: 44
2024-06-06 21:21:36 INFO  PesticideSystemLogger - Crow attempted to damage the plant Sunflower at position (2, 1) but missed.
2024-06-06 21:21:36 INFO  PesticideSystemLogger - Pesticide system applied Crow to Sunflower at position (2, 1)
2024-06-06 21:21:36 INFO  PesticideSystemLogger - Plant: Sunflower at position (2, 1) healed by 4 points, new health: 63
2024-06-06 21:21:38 INFO  PesticideSystemLogger - Plant: Maple at position (0, 3) healed by 6 points, new health: 98
2024-06-06 21:21:38 INFO  PesticideSystemLogger - Plant: Sunflower at position (2, 1) healed by 6 points, new health: 69
2024-06-06 21:21:38 INFO  PesticideSystemLogger - Plant: Tomato at position (2, 2) healed by 6 points, new health: 80
2024-06-06 21:21:38 INFO  PesticideSystemLogger - Plant: Pine at position (3, 0) healed by 6 points, new health: 114
2024-06-06 21:21:38 INFO  PesticideSystemLogger - Plant: Lettuce at position (3, 4) health stage changed to 2, updated image to largeLettuce.png
2024-06-06 21:21:38 INFO  PesticideSystemLogger - Plant: Lettuce at position (3, 4) healed by 6 points, new health: 30
2024-06-06 21:21:38 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 3) healed by 6 points, new health: 50
2024-06-06 21:21:42 INFO  PesticideSystemLogger - Plant: Lettuce at position (3, 4) updated to new health stage: 1, image updated to mediumLettuce.png
2024-06-06 21:21:42 INFO  PesticideSystemLogger - Rat has successfully damaged the plant Lettuce at position (3, 4). Old health: 30. New health: 26
2024-06-06 21:21:42 INFO  PesticideSystemLogger - Pesticide system applied Rat to Lettuce at position (3, 4)
2024-06-06 21:21:42 INFO  PesticideSystemLogger - Plant: Lettuce at position (3, 4) healed by 2 points, new health: 28
2024-06-06 21:21:42 INFO  PesticideSystemLogger - Rat has successfully damaged the plant Carrot at position (4, 3). Old health: 50. New health: 46
2024-06-06 21:21:42 INFO  PesticideSystemLogger - Pesticide system applied Rat to Carrot at position (4, 3)
2024-06-06 21:21:42 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 3) healed by 2 points, new health: 48
2024-06-06 21:21:48 INFO  PesticideSystemLogger - Plant: Maple at position (0, 3) health stage changed to 1, updated image to mediumTree.png
2024-06-06 21:21:48 INFO  PesticideSystemLogger - Plant: Maple at position (0, 3) healed by 6 points, new health: 104
2024-06-06 21:21:48 INFO  PesticideSystemLogger - Plant: Sunflower at position (2, 1) health stage changed to 2, updated image to largeSunflower.png
2024-06-06 21:21:48 INFO  PesticideSystemLogger - Plant: Sunflower at position (2, 1) healed by 6 points, new health: 75
2024-06-06 21:21:48 INFO  PesticideSystemLogger - Plant: Tomato at position (2, 2) healed by 6 points, new health: 86
2024-06-06 21:21:48 INFO  PesticideSystemLogger - Plant: Pine at position (3, 0) healed by 6 points, new health: 120
2024-06-06 21:21:48 INFO  PesticideSystemLogger - Plant: Lettuce at position (3, 4) health stage changed to 2, updated image to largeLettuce.png
